Price (Target),Brand,CPU_Tier,CPU_Gen,RAM_GB,Storage_GB,Storage_Type,Has_Dedicated_GPU,Condition,Location,Is_Member
250000.0,Apple,Apple M3,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
112500.0,Dell,Core i7,10,,,Unknown/eMMC,0,Used,Kalutara,0
100000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
210000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
140000.0,Other,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
29500.0,Other,Core i3,2,8.0,500.0,HDD,0,Used,Colombo,1
109000.0,HP,Core i5,10,16.0,256.0,SSD,0,Used,Colombo,1
33500.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
112000.0,Apple,Unknown,11,,,Unknown/eMMC,0,Used,Colombo,1
99900.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
289000.0,Acer,Core i5,13,8.0,,Unknown/eMMC,1,New,Colombo,1
34999.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Kandy,1
89000.0,HP,Core i5,10,8.0,256.0,NVMe SSD,0,Used,Colombo,1
39999.0,Asus,Core i5,6,8.0,500.0,SSD,0,Used,Kandy,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
159000.0,Asus,Core i5,14,256.0,256.0,NVMe SSD,0,New,Colombo,1
34999.0,Asus,Core i5,6,,,SSD,0,Used,Kandy,1
49990.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
45500.0,Other,Core i3,4,8.0,128.0,SSD,0,Used,Colombo,1
27999.0,Other,Core i7,3,4.0,500.0,HDD,0,Used,Kandy,1
49900.0,Other,Core i5,4,8.0,128.0,SSD,0,Used,Colombo,1
84000.0,Dell,Core i5,10,8.0,256.0,NVMe SSD,0,Used,Colombo,1
19999.0,Other,Core i7,3,500.0,500.0,HDD,0,Used,Kandy,1
69990.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Gampaha,1
695000.0,Asus,Core i9,14,6.0,1024.0,Unknown/eMMC,1,Used,Colombo,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
35000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
37999.0,Asus,Core i5,6,500.0,500.0,Unknown/eMMC,0,Used,Kandy,1
84000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
208990.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
186500.0,HP,Ryzen 7,Unknown,16.0,512.0,NVMe SSD,0,Used,Colombo,1
37999.0,Asus,Core i5,6,500.0,500.0,Unknown/eMMC,0,Used,Kandy,1
83000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
64990.0,Dell,Core i7,8,8.0,256.0,SSD,0,Used,Gampaha,1
26999.0,Other,Core i5,4,500.0,500.0,Unknown/eMMC,0,Used,Kandy,1
28000.0,Other,Core i5,5,4.0,500.0,HDD,0,Used,Colombo,1
24000.0,Other,Core i3,3,4.0,500.0,HDD,0,Used,Colombo,1
33999.0,Other,Core i7,4,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
24000.0,Other,Core i3,4,4.0,500.0,HDD,0,Used,Colombo,1
59900.0,HP,Core i5,6,8.0,500.0,SSD,0,Used,Colombo,1
19900.0,Other,Unknown,Unknown,500.0,500.0,HDD,0,Used,Colombo,1
39900.0,HP,Core i5,6,4.0,500.0,HDD,0,Used,Colombo,1
25999.0,Other,Core i7,4,500.0,500.0,HDD,0,Used,Kandy,1
29900.0,Other,Core i3,6,4.0,500.0,HDD,0,Used,Colombo,1
74990.0,Dell,Core i7,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
34000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
113000.0,Other,Core i5,12,8.0,256.0,NVMe SSD,0,Used,Colombo,1
24999.0,Other,Core i7,2,4.0,500.0,HDD,0,Used,Kandy,1
50000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
157900.0,Asus,Core i5,13,12.0,256.0,SSD,0,New,Colombo,1
89500.0,Other,Core i5,10,,,Unknown/eMMC,1,Used,Colombo,1
388000.0,Lenovo,Core i7,13,24.0,,Unknown/eMMC,1,New,Colombo,1
236000.0,HP,Core i5,13,6.0,,Unknown/eMMC,1,New,Colombo,1
206990.0,Asus,Unknown,Unknown,8.0,512.0,Unknown/eMMC,0,New,Colombo,1
40000.0,Lenovo,Core i3,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
16999.0,Dell,Core i7,2,4.0,500.0,HDD,0,Used,Kandy,1
219990.0,Lenovo,Core i7,13,16.0,512.0,SSD,0,Used,Colombo,1
89500.0,Other,Core i5,8,16.0,,Unknown/eMMC,0,Used,Colombo,1
26999.0,Other,Core i5,4,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
92909.0,Samsung,Unknown,Unknown,6.0,128.0,Unknown/eMMC,0,Used,Colombo,1
237990.0,Lenovo,Core i5,16,8.0,512.0,SSD,0,Used,Colombo,1
164994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
62000.0,Apple,Unknown,9,,,Unknown/eMMC,0,Used,Gampaha,0
223994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
132990.0,Samsung,Unknown,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
145000.0,Asus,Core i7,13,16.0,512.0,Unknown/eMMC,0,New,Colombo,1
148994.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
65000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
279994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
59990.0,Dell,Core i5,8,8.0,256.0,SSD,0,Used,Gampaha,1
99994.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
18999.0,Other,Core i5,4,4.0,500.0,HDD,0,Used,Kandy,1
194994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
117500.0,Dell,Core i7,10,32.0,512.0,Unknown/eMMC,0,Used,Colombo,1
156990.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
249994.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
132994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
24999.0,Other,Core i5,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
30000.0,Other,Core i5,3,16.0,,Unknown/eMMC,0,Used,Galle,0
134000.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
109000.0,HP,Core i5,10,16.0,256.0,SSD,0,Used,Colombo,1
125000.0,HP,Core i5,12,16.0,256.0,NVMe SSD,0,Used,Colombo,1
128994.0,Other,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
104994.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
132990.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
154994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
16999.0,Other,Core i5,3,500.0,500.0,HDD,0,Used,Kandy,1
174994.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
48994.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
21999.0,Other,Core i5,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
13999.0,Other,Core i5,2,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
199500.0,Acer,Core i5,12,8.0,512.0,NVMe SSD,1,New,Colombo,1
68994.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
39994.0,Samsung,Unknown,Unknown,64.0,,Unknown/eMMC,0,Used,Colombo,1
101990.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
69500.0,Other,Core i3,10,,,Unknown/eMMC,1,Used,Colombo,1
36000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
275000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,1
85000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
89500.0,Dell,Core i7,8,512.0,512.0,NVMe SSD,0,Used,Colombo,1
72500.0,Lenovo,Core i3,11,,,Unknown/eMMC,1,Used,Colombo,1
64500.0,HP,Core i5,6,8.0,256.0,SSD,0,Used,Batticaloa,0
28000.0,Other,Core i5,4,8.0,,SSD,0,Used,Kandy,0
21000.0,Other,Core i3,3,4.0,500.0,Unknown/eMMC,0,Used,Kandy,1
150000.0,Dell,Core i5,Unknown,16.0,,Unknown/eMMC,1,Used,Matale,0
79500.0,Other,Core i5,8,16.0,,Unknown/eMMC,0,Used,Colombo,1
49990.0,Lenovo,Core i3,Unknown,8.0,256.0,SSD,0,Used,Colombo,1
190490.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
123990.0,Other,Core i5,12,8.0,256.0,NVMe SSD,0,Used,Colombo,1
52000.0,Dell,Core i5,6,8.0,256.0,SSD,0,Used,Colombo,1
49990.0,Lenovo,Core i3,Unknown,8.0,256.0,SSD,0,Used,Colombo,1
12999.0,Other,Core i3,3,500.0,500.0,HDD,0,Used,Kandy,1
157980.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
132980.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
132980.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
102980.0,Other,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
45500.0,Lenovo,Core i7,5,,,Unknown/eMMC,0,Used,Colombo,0
57990.0,Dell,Core i5,6,8.0,128.0,SSD,0,Used,Colombo,1
125000.0,HP,Core i7,11,16.0,,Unknown/eMMC,0,Used,Colombo,1
149980.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
68980.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
105000.0,Dell,Core i7,11,16.0,256.0,SSD,0,Used,Colombo,1
19500.0,Other,Core i3,3,4.0,128.0,SSD,0,Used,Colombo,1
95000.0,Other,Ryzen 7,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,1
75000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Trincomalee,0
56000.0,Lenovo,Core i5,7,,,Unknown/eMMC,0,Used,Colombo,1
35000.0,Other,Unknown,6,,,SSD,0,Used,Colombo,1
90000.0,Lenovo,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
89500.0,Other,Core i7,7,512.0,512.0,Unknown/eMMC,0,Used,Colombo,1
129990.0,Asus,Ryzen 5,10,8.0,256.0,NVMe SSD,0,Used,Colombo,1
49000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
387990.0,Asus,Core i9,Unknown,8.0,1024.0,Unknown/eMMC,1,New,Colombo,1
65000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
60000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
130000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
19500.0,Other,Core i3,3,4.0,500.0,HDD,0,Used,Gampaha,1
399000.0,MSI,Core i7,14,16.0,512.0,Unknown/eMMC,1,Used,Colombo,1
62000.0,Lenovo,Core i5,7,8.0,,SSD,0,Used,Colombo,1
67000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
80000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
63000.0,Other,Core i5,Unknown,8.0,,SSD,0,Used,Colombo,0
28000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
50000.0,Acer,Core i5,7,,,Unknown/eMMC,0,Used,Colombo,0
290000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
179990.0,Asus,Unknown,14,,,Unknown/eMMC,0,New,Colombo,1
285480.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,New,Colombo,1
342482.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,New,Colombo,1
55000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Nuwara Eliya,0
32000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
50000.0,Dell,Core i3,Unknown,,,Unknown/eMMC,0,Used,Galle,0
387990.0,Acer,Core i9,13,8.0,,Unknown/eMMC,1,New,Colombo,1
45000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
70000.0,Dell,Core i5,8,,,Unknown/eMMC,0,Used,Kandy,0
20000.0,Other,Core i3,3,,,Unknown/eMMC,0,Used,Jaffna,0
61000.0,HP,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,0
50000.0,Other,Core i5,Unknown,,,Unknown/eMMC,0,Used,Anuradhapura,0
100000.0,Apple,Unknown,4,,,Unknown/eMMC,0,Used,Colombo,0
266000.0,Other,Core i5,10,8.0,,Unknown/eMMC,1,Used,Kandy,1
86500.0,Dell,Core i7,8,8.0,256.0,SSD,0,Used,Colombo,1
169500.0,Dell,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Colombo,1
300000.0,Asus,Unknown,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,0
142500.0,MSI,Core i5,13,16.0,512.0,NVMe SSD,0,Used,Colombo,1
169500.0,HP,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Colombo,1
439900.0,Apple,Apple M4,Unknown,512.0,512.0,Unknown/eMMC,0,Used,Colombo,1
18200.0,Other,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,0
65000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
89000.0,Asus,Core i5,10,,,Unknown/eMMC,0,Used,Ratnapura,0
18000.0,Other,Core i5,3,,,Unknown/eMMC,0,Used,Jaffna,0
75000.0,Acer,Core i7,8,,,Unknown/eMMC,0,Used,Colombo,0
399000.0,Lenovo,Core i7,13,24.0,,Unknown/eMMC,1,Used,Colombo,1
62000.0,Dell,Core i5,8,8.0,256.0,SSD,0,Used,Colombo,1
118000.0,Other,Core i5,8,32.0,,Unknown/eMMC,1,Used,Colombo,0
67000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
85000.0,Other,Core i7,4,,,Unknown/eMMC,0,Used,Colombo,0
28900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
124000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
33000.0,Other,Core i7,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
80000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Matara,0
23000.0,Other,Core i7,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
26900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
10000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kegalle,0
15990.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
89000.0,Dell,Core i5,11,8.0,256.0,SSD,0,Used,Colombo,1
45000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
150000.0,Other,Core i5,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
29999.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
30000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Ratnapura,0
65000.0,Lenovo,Core i5,8,,,Unknown/eMMC,0,Used,Galle,0
142000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kegalle,0
76000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Matale,0
60000.0,Dell,Core i3,11,16.0,256.0,SSD,0,Used,Ampara,0
190490.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
178000.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
178000.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
109000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
95000.0,Other,Unknown,Unknown,6.0,,Unknown/eMMC,1,Used,Gampaha,0
120000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
88900.0,HP,Core i5,10,8.0,256.0,NVMe SSD,0,Used,Colombo,1
230000.0,Other,Core i5,13,,,Unknown/eMMC,0,Used,Galle,0
20000.0,Lenovo,Core i3,2,,,Unknown/eMMC,0,Used,Vavuniya,0
40000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kurunegala,0
145000.0,Asus,Core i7,13,16.0,512.0,NVMe SSD,0,Used,Colombo,1
28000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
327990.0,Acer,Core i7,13,6.0,,Unknown/eMMC,1,New,Colombo,1
21000.0,Other,Core i3,2,8.0,128.0,SSD,0,Used,Colombo,1
52500.0,Other,Core i7,7,8.0,128.0,SSD,0,Used,Colombo,1
155450.0,HP,Core i3,13,8.0,512.0,NVMe SSD,0,Used,Gampaha,1
69450.0,HP,Ryzen 7,Unknown,8.0,256.0,NVMe SSD,0,Used,Gampaha,1
99500.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
99500.0,HP,Unknown,Unknown,256.0,256.0,NVMe SSD,0,Used,Colombo,1
45000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
41900.0,Other,Core i3,8,8.0,128.0,SSD,0,Used,Colombo,1
59000.0,Other,Core i5,9,8.0,128.0,SSD,0,Used,Colombo,1
42500.0,Other,Core i5,7,8.0,128.0,SSD,0,Used,Colombo,1
88000.0,Asus,Unknown,Unknown,8.0,512.0,Unknown/eMMC,0,Used,Gampaha,0
33000.0,Other,Core i5,2,8.0,128.0,SSD,0,Used,Colombo,1
45000.0,HP,Core i5,6,,,Unknown/eMMC,0,Used,Colombo,1
18500.0,Other,Core i3,2,,,Unknown/eMMC,0,Used,Colombo,1
19500.0,Other,Core i3,3,,,Unknown/eMMC,0,Used,Colombo,1
183000.0,HP,Core Ultra 5,14,8.0,512.0,SSD,0,New,Colombo,1
439900.0,Apple,Apple M4,Unknown,512.0,512.0,Unknown/eMMC,0,Used,Colombo,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
340000.0,MSI,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
330000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
90250.0,HP,Core i3,11,,,Unknown/eMMC,0,Used,Jaffna,0
145000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
118500.0,Other,Ryzen 5,Unknown,16.0,512.0,NVMe SSD,1,Used,Colombo,1
80000.0,Acer,Core i3,12,,,Unknown/eMMC,0,Used,Anuradhapura,0
45000.0,Acer,Core i5,7,,,Unknown/eMMC,0,Used,Gampaha,0
45000.0,HP,Core i3,4,,,Unknown/eMMC,0,Used,Ratnapura,0
344990.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
299990.0,Apple,Apple M4,Unknown,16.0,256.0,Unknown/eMMC,0,Used,Colombo,1
95000.0,Asus,Core i5,11,16.0,512.0,SSD,0,Used,Colombo,0
92500.0,HP,Ryzen 7,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,1
176990.0,HP,Core Ultra 5,Unknown,512.0,512.0,SSD,0,New,Colombo,1
29500.0,HP,Core i3,6,4.0,,HDD,0,Used,Colombo,1
268990.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
109500.0,Dell,Core i5,11,512.0,512.0,NVMe SSD,0,Used,Colombo,1
106000.0,Asus,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
33000.0,Other,Core i3,4,,,Unknown/eMMC,0,Used,Colombo,1
89500.0,HP,Core i5,10,,,Unknown/eMMC,1,Used,Colombo,1
115000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
88900.0,Dell,Core i7,11,8.0,256.0,SSD,0,Used,Colombo,1
87500.0,HP,Core i5,6,16.0,,SSD,0,Used,Gampaha,1
109500.0,Lenovo,Core i7,10,16.0,,Unknown/eMMC,0,Used,Colombo,1
81000.0,Dell,Core i7,11,8.0,256.0,SSD,0,Used,Colombo,1
79000.0,Dell,Core i7,10,8.0,256.0,SSD,0,Used,Colombo,1
169500.0,HP,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Colombo,1
169500.0,Dell,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Colombo,1
43990.0,Other,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Polonnaruwa,1
61900.0,Dell,Core i5,8,8.0,256.0,SSD,0,Used,Colombo,1
39950.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Gampaha,1
87500.0,Dell,Core i5,8,16.0,,Unknown/eMMC,0,Used,Colombo,1
85000.0,Dell,Core i5,11,,,Unknown/eMMC,1,Used,Colombo,1
206000.0,Samsung,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
164000.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
32000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
148500.0,Dell,Unknown,12,,,Unknown/eMMC,0,Used,Kandy,1
132000.0,Other,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
80000.0,HP,Core i5,8,,,Unknown/eMMC,0,Used,Colombo,1
49000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
123900.0,Other,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
225000.0,Acer,Core i7,13,16.0,,Unknown/eMMC,0,New,Colombo,1
101500.0,Other,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
112500.0,Dell,Unknown,10,,,Unknown/eMMC,0,Used,Colombo,1
175000.0,Apple,Apple M1,Unknown,,,Unknown/eMMC,0,Used,Matale,0
185000.0,Dell,Core i5,13,8.0,,Unknown/eMMC,0,New,Colombo,1
110000.0,Other,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Gampaha,0
34000.0,Samsung,Unknown,Unknown,64.0,,Unknown/eMMC,0,Used,Colombo,0
65000.0,HP,Unknown,Unknown,8.0,,SSD,0,Used,Colombo,0
58000.0,Lenovo,Core i5,6,8.0,,SSD,0,Used,Colombo,1
90000.0,Dell,Core i5,11,8.0,256.0,SSD,0,Used,Colombo,1
113500.0,Other,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Gampaha,1
215000.0,HP,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
185000.0,Lenovo,Core i5,13,,,SSD,0,Used,Colombo,1
57000.0,Dell,Core i5,Unknown,256.0,256.0,NVMe SSD,0,Used,Ratnapura,1
53000.0,Lenovo,Core i5,6,8.0,,SSD,0,Used,Galle,1
72500.0,Lenovo,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
70000.0,Lenovo,Core i7,3,8.0,,SSD,0,Used,Colombo,0
69000.0,Dell,Core i5,8,,,Unknown/eMMC,0,Used,Galle,0
58000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Kandy,0
70000.0,Other,Ryzen 5,Unknown,3400.0,,Unknown/eMMC,0,Used,Colombo,0
105000.0,Other,Ryzen 7,Unknown,2.0,,Unknown/eMMC,0,Used,Colombo,1
65000.0,HP,Unknown,Unknown,8.0,,SSD,0,Used,Colombo,0
385000.0,Lenovo,Core i7,14,,,Unknown/eMMC,0,Used,Colombo,1
126000.0,HP,Core i5,11,256.0,256.0,NVMe SSD,0,Used,Colombo,1
112490.0,Lenovo,Core i5,13,16.0,512.0,SSD,0,Used,Colombo,1
260000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
45000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
185000.0,Lenovo,Unknown,12,,,Unknown/eMMC,0,Used,Colombo,1
275000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
135000.0,Lenovo,Ryzen 5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
75000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
70000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
415000.0,HP,Core i7,13,,,Unknown/eMMC,0,Used,Colombo,1
127500.0,Other,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
248000.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
99000.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
150001.0,Dell,Core i5,13,8.0,1024.0,NVMe SSD,0,Used,Colombo,1
45000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kegalle,0
95000.0,Asus,Core i7,Unknown,16.0,1024.0,SSD,0,Used,Colombo,0
235000.0,HP,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
18200.0,Other,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,0
99500.0,HP,Unknown,Unknown,256.0,256.0,NVMe SSD,0,Used,Colombo,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
245000.0,HP,Unknown,Unknown,16.0,512.0,NVMe SSD,0,Used,Colombo,1
130000.0,HP,Core i7,10,16.0,,Unknown/eMMC,0,Used,Colombo,1
238000.0,Lenovo,Core i5,16,8.0,512.0,SSD,0,Used,Colombo,1
220000.0,HP,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
35000.0,Lenovo,Celeron,Unknown,4.0,128.0,SSD,0,Used,Colombo,1
42500.0,Other,Core i3,8,128.0,128.0,SSD,0,Used,Colombo,1
190000.0,HP,Ryzen 7,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
101000.0,Other,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
75000.0,Dell,Core i5,8,,,Unknown/eMMC,0,Used,Kegalle,0
26500.0,Other,Core i5,4,8.0,128.0,SSD,0,Used,Colombo,1
75500.0,Other,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Colombo,1
23990.0,Other,Core i3,4,8.0,128.0,SSD,0,Used,Colombo,1
45000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Matara,0
82000.0,Other,Unknown,Unknown,5.0,256.0,Unknown/eMMC,0,Used,Colombo,1
53500.0,Other,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
